Jogador,Time,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
Gustavinho,Red Bull Bragantino,22,BRA,LM,20-109,11,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,3,"33,3",0,4,0,0,0,2024-08-10
Raul,Red Bull Bragantino,23,BRA,CM,28-030,57,0,1,0,0,0,0,1,0,20,1,5,0,0.0,0.0,0.5,1,1,10,13,"76,9",1,13,0,0,0,2024-08-10
Jadsom,Red Bull Bragantino,5,BRA,CM,23-082,33,0,0,0,0,0,0,1,0,8,1,3,0,0.0,0.0,0.0,0,0,2,3,"66,7",1,1,0,0,0,2024-08-10
Lucas Evangelista,Red Bull Bragantino,8,BRA,RM,29-096,90,0,0,0,0,1,1,0,0,48,4,1,1,0.1,0.1,0.1,3,0,29,37,"78,4",1,32,1,0,0,2024-08-10
Luan Cândido,Red Bull Bragantino,36,BRA,LB,23-190,90,0,0,0,0,1,0,0,0,52,1,2,1,0.1,0.1,0.0,0,0,31,42,"73,8",3,21,1,1,0,2024-08-10
Pedro Henrique,Red Bull Bragantino,14,BRA,CB,28-313,57,0,0,0,0,0,0,0,0,32,1,1,0,0.0,0.0,0.0,0,0,18,24,"75,0",0,21,0,0,0,2024-08-10
Lucas Cunha,Red Bull Bragantino,4,BRA,CB,27-200,33,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,5,6,"83,3",1,2,0,0,0,2024-08-10
Douglas Mendes,Red Bull Bragantino,39,BRA,CB,20-058,90,0,0,0,0,0,0,0,0,40,2,3,2,0.0,0.0,0.0,1,0,13,21,"61,9",1,7,0,0,0,2024-08-10
Nathan Mendes,Red Bull Bragantino,45,BRA,RB,21-357,90,0,0,0,0,1,1,1,0,56,4,4,0,0.0,0.0,0.0,0,0,25,40,"62,5",4,23,0,1,0,2024-08-10
Lucão,Red Bull Bragantino,40,BRA,GK,23-166,90,0,0,0,0,0,0,1,0,35,0,0,0,0.0,0.0,0.0,0,0,22,34,"64,7",0,15,0,0,0,2024-08-10
Pablo Vegetti,Vasco da Gama,99,ARG,FW,35-300,76,1,0,0,0,3,2,1,0,22,1,0,1,0.7,0.7,0.0,2,1,7,11,"63,6",1,8,0,0,0,2024-08-10
Rayan Vitor,Vasco da Gama,77,BRA,FW,18-007,14,0,0,0,0,0,0,1,0,13,0,0,0,0.0,0.0,0.2,2,0,9,10,"90,0",1,11,1,1,1,2024-08-10
David,Vasco da Gama,7,BRA,LW,28-298,90,0,0,0,0,2,0,0,0,38,1,0,1,0.1,0.1,0.0,0,0,22,27,"81,5",3,19,3,2,1,2024-08-10
Adson,Vasco da Gama,28,BRA,RW,23-309,90,0,0,0,0,0,0,0,0,57,2,0,0,0.0,0.0,0.0,2,1,41,49,"83,7",4,22,4,5,3,2024-08-10
Dimitri Payet,Vasco da Gama,10,FRA,AM,37-134,77,0,0,0,0,1,0,0,0,54,0,0,0,0.0,0.0,0.0,1,0,37,50,"74,0",5,24,1,0,0,2024-08-10
Emerson Rodríguez,Vasco da Gama,17,COL,AM,23-351,13,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.0,1,0,6,7,"85,7",1,9,0,3,2,2024-08-10
Mateus Cocão,Vasco da Gama,85,BRA,DM,22-145,90,0,0,0,0,0,0,0,0,63,3,0,0,0.0,0.0,0.0,0,0,53,57,"93,0",2,28,0,1,1,2024-08-10
Hugo Moura,Vasco da Gama,25,BRA,DM,26-220,89,0,0,0,0,0,0,0,0,31,3,0,1,0.0,0.0,0.0,1,0,20,24,"83,3",2,12,0,0,0,2024-08-10
Josef de Souza,Vasco da Gama,5,BRA,DM,35-181,1,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,9,10,"90,0",0,6,0,0,0,2024-08-10
Victor Luis,Vasco da Gama,12,BRA,LB,31-048,77,1,0,0,0,1,1,1,0,43,2,0,0,0.3,0.3,0.0,0,0,29,38,"76,3",1,13,2,1,1,2024-08-10
Leandrinho,Vasco da Gama,66,BRA,LB,19-146,13,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,20,21,"95,2",0,6,0,0,0,2024-08-10
Léo Pelé,Vasco da Gama,3,BRA,CB,28-157,90,0,1,0,0,0,0,0,0,45,0,3,0,0.0,0.0,0.4,0,0,34,40,"85,0",0,31,0,0,0,2024-08-10
Maicon,Vasco da Gama,4,BRA,CB,35-331,59,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.0,0.0,0,0,21,24,"87,5",1,15,0,0,0,2024-08-10
João Victor,Vasco da Gama,38,BRA,CB,26-024,31,0,0,0,0,0,0,0,0,22,0,1,1,0.0,0.0,0.3,2,0,17,18,"94,4",0,9,1,1,1,2024-08-10
Paulo Henrique,Vasco da Gama,96,BRA,RB,28-016,90,0,0,0,0,1,0,0,0,49,2,0,2,0.2,0.2,0.0,2,1,28,35,"80,0",1,21,1,4,2,2024-08-10
Léo Jardim,Vasco da Gama,1,BRA,GK,29-143,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,24,35,"68,6",0,18,0,0,0,2024-08-10
Kauã Elias,Fluminense,19,BRA,FW,18-135,79,0,0,0,0,1,0,0,0,23,1,0,0,0.0,0.0,0.0,2,0,11,15,"73,3",1,11,0,1,0,2024-08-10
John Kennedy,Fluminense,9,BRA,FW,22-084,11,0,0,0,0,1,1,0,0,10,0,0,1,0.0,0.0,0.0,0,0,3,6,"50,0",0,7,2,3,1,2024-08-10
Keno,Fluminense,11,BRA,LW,34-335,69,0,0,0,0,2,0,0,0,30,2,0,1,0.1,0.1,0.1,6,0,16,22,"72,7",4,18,2,2,1,2024-08-10
Isaac,Fluminense,32,BRA,LW,20-108,21,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,1,0,3,3,"100,0",0,2,0,0,0,2024-08-10
Jhon Arias,Fluminense,21,COL,RW,26-324,90,0,0,0,0,3,0,1,0,68,0,0,3,0.3,0.3,0.0,3,0,47,54,"87,0",8,40,3,4,2,2024-08-10
Ganso,Fluminense,10,BRA,AM,34-303,69,0,0,0,0,1,1,1,0,62,0,0,0,0.1,0.1,0.1,4,0,52,60,"86,7",8,40,0,0,0,2024-08-10
Lima,Fluminense,45,BRA,AM,28-060,21,0,0,0,0,1,0,0,0,12,0,0,0,0.3,0.3,0.0,0,0,10,11,"90,9",0,6,0,0,0,2024-08-10
Alexsander,Fluminense,5,BRA,DM,20-307,79,0,0,0,0,2,1,1,0,56,0,0,0,0.0,0.0,0.0,2,0,44,49,"89,8",4,37,3,3,2,2024-08-10
Renato Augusto,Fluminense,20,BRA,DM,36-184,11,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,8,9,"88,9",0,8,1,0,0,2024-08-10
André,Fluminense,7,BRA,DM,23-025,90,0,0,0,0,0,0,0,0,85,3,0,2,0.0,0.0,0.0,2,0,74,76,"97,4",8,56,1,3,2,2024-08-10
Diogo Barbosa,Fluminense,6,BRA,LB,31-359,69,0,0,0,0,0,0,0,0,45,2,0,0,0.0,0.0,0.0,2,0,34,38,"89,5",3,28,2,0,0,2024-08-10
Esquerdinha,Fluminense,53,BRA,LB,18-164,21,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.3,2,0,15,18,"83,3",2,14,2,2,2,2024-08-10
Thiago dos Santos,Fluminense,29,BRA,CB,34-340,90,0,0,0,0,0,0,0,0,71,0,0,1,0.0,0.0,0.0,0,0,60,67,"89,6",1,49,0,0,0,2024-08-10
Ignácio,Fluminense,4,BRA,CB,27-253,90,0,0,0,0,0,0,0,0,72,3,0,2,0.0,0.0,0.0,0,0,54,62,"87,1",4,46,2,1,1,2024-08-10
Samuel Xavier,Fluminense,2,BRA,RB,34-065,90,0,0,0,0,1,0,0,0,73,0,1,0,0.1,0.1,0.0,0,0,66,71,"93,0",4,46,2,0,0,2024-08-10
Fábio,Fluminense,1,BRA,GK,43-315,90,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,0,0,16,24,"66,7",0,17,0,0,0,2024-08-10
Enner Valencia,Internacional,13,ECU,FW,34-284,45,0,0,0,1,1,1,0,0,10,0,0,1,0.8,0.0,0.0,0,0,2,4,"50,0",0,4,2,1,0,2024-08-14
Lucas Alario,Internacional,31,ARG,FW,31-311,45,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,6,10,"60,0",1,8,0,0,0,2024-08-14
Wesley,Internacional,21,BRA,LW,25-137,6,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,1,0,2024-08-14
Gustavo Prado,Internacional,47,BRA,LW,19-069,70,0,0,0,0,4,2,0,0,31,4,0,1,0.2,0.2,0.0,2,0,15,17,"88,2",5,20,0,1,0,2024-08-14
Ricardo Mathias,Internacional,49,BRA,LW,18-020,14,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.3,1,0,1,3,"33,3",0,3,0,1,0,2024-08-14
Bruno Tabata,Internacional,17,BRA,RW,27-137,90,1,0,0,1,5,3,0,0,48,1,0,0,1.3,0.4,0.3,9,1,24,33,"72,7",6,32,6,4,2,2024-08-14
Gabriel Carvalho,Internacional,34,BRA,AM,16-363,90,0,0,0,0,2,0,0,0,54,0,0,3,0.2,0.2,0.2,5,0,34,42,"81,0",3,32,4,6,3,2024-08-14
Romulo,Internacional,40,BRA,DM,24-166,90,0,0,0,0,1,0,0,0,38,1,1,2,0.1,0.1,0.0,2,0,24,30,"80,0",3,23,1,0,0,2024-08-14
Thiago Maia,Internacional,29,BRA,DM,27-144,63,1,0,0,0,1,1,0,0,42,1,2,1,0.6,0.6,0.1,2,1,32,35,"91,4",4,24,0,1,1,2024-08-14
Fernando,Internacional,5,BRA,DM,37-020,27,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.1,1,0,8,12,"66,7",2,5,0,0,0,2024-08-14
Alexandro Bernabei,Internacional,26,ARG,LB,23-325,90,0,0,0,0,1,1,0,0,87,0,4,0,0.1,0.1,0.1,5,0,51,72,"70,8",3,36,3,8,4,2024-08-14
Gabriel Mercado,Internacional,25,ARG,CB,37-149,90,0,0,0,0,2,0,0,0,53,0,1,1,0.1,0.1,0.0,1,0,41,47,"87,2",1,33,0,0,0,2024-08-14
Agustín Rogel,Internacional,18,URU,CB,26-302,90,0,0,0,0,1,0,0,0,57,2,1,0,0.1,0.1,0.0,1,0,42,51,"82,4",0,37,0,1,1,2024-08-14
Bruno Gomes,Internacional,15,BRA,RB,23-132,90,0,0,0,0,1,0,1,0,80,3,0,0,0.1,0.1,0.0,3,0,56,70,"80,0",7,51,3,1,0,2024-08-14
Sergio Rochet,Internacional,1,URU,GK,31-144,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,13,29,"44,8",0,16,0,0,0,2024-08-14
Nenê,Juventude,10,BRA,FW,43-026,65,1,0,0,0,1,1,1,0,27,1,0,0,0.3,0.3,0.1,1,0,11,19,"57,9",1,12,0,1,0,2024-08-14
Luis Mandaca,Juventude,44,BRA,FW,22-317,25,0,0,0,0,1,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,5,8,"62,5",1,8,0,0,0,2024-08-14
Ronie Carrillo,Juventude,79,ECU,FW,27-341,65,0,0,0,0,1,0,0,0,14,0,0,1,0.1,0.1,0.0,1,0,5,9,"55,6",0,8,0,1,0,2024-08-14
Marcelinho,Juventude,11,BRA,LM,21-247,25,0,0,0,0,2,1,0,0,14,0,0,0,0.0,0.0,0.0,4,0,7,10,"70,0",2,9,1,2,2,2024-08-14
Erick,Juventude,7,BRA,"LM,FW",27-224,90,0,0,0,0,1,1,0,0,24,0,0,2,0.0,0.0,0.0,0,0,16,19,"84,2",2,12,2,0,0,2024-08-14
Luis Oyama,Juventude,5,BRA,CM,27-197,90,0,0,0,0,0,0,0,0,59,2,2,0,0.0,0.0,0.0,0,0,46,50,"92,0",2,20,0,0,0,2024-08-14
Jadson,Juventude,16,BRA,CM,30-350,90,0,0,0,0,0,0,1,0,56,1,0,2,0.0,0.0,0.1,5,1,40,52,"76,9",6,27,0,1,0,2024-08-14
Lucas Barbosa,Juventude,21,BRA,RM,23-174,82,0,0,0,0,1,0,1,0,35,3,2,5,0.1,0.1,0.0,1,0,14,21,"66,7",2,14,1,0,0,2024-08-14
Diego Gonçalves,Juventude,13,BRA,RM,30-023,8,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,1,0,5,5,"100,0",0,5,0,0,0,2024-08-14
Alan Ruschel,Juventude,28,BRA,LB,34-357,90,0,0,0,0,0,0,0,0,67,3,1,1,0.0,0.0,0.1,1,0,49,60,"81,7",3,32,0,1,0,2024-08-14
Zé Marcos,Juventude,3,BRA,CB,26-195,90,0,0,0,0,1,0,1,0,76,2,0,1,0.0,0.0,0.0,0,0,53,66,"80,3",3,39,0,0,0,2024-08-14
Danilo Boza,Juventude,4,BRA,CB,26-100,90,0,0,0,0,0,0,0,0,66,1,1,0,0.0,0.0,0.0,1,0,46,60,"76,7",5,32,2,0,0,2024-08-14
Ewerton,Juventude,14,BRA,RB,23-278,15,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,"75,0",0,2,0,0,0,2024-08-14
Gabriel Inocêncio,Juventude,12,BRA,RB,29-360,75,0,1,0,0,0,0,0,0,59,5,1,0,0.0,0.0,0.3,1,1,30,44,"68,2",0,28,2,4,2,2024-08-14
Gabriel,Juventude,1,BRA,GK,31-322,90,0,0,0,0,0,0,0,0,52,1,0,0,0.0,0.0,0.0,0,0,31,42,"73,8",0,25,0,0,0,2024-08-14
Deyverson,Atlético Mineiro,9,BRA,FW,33-101,75,0,0,0,0,1,0,0,0,26,0,0,0,0.1,0.1,0.0,1,0,9,14,"64,3",1,10,0,2,0,2024-08-17
Gustavo Scarpa,Atlético Mineiro,6,BRA,FW,30-225,15,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,7,13,"53,8",0,8,1,0,0,2024-08-17
Igor Gomes,Atlético Mineiro,17,BRA,AM,25-153,61,1,0,1,1,1,0,0,0,41,1,0,3,1.2,0.4,0.0,2,0,24,29,"82,8",4,17,0,1,0,2024-08-17
Carlos Eduardo,Atlético Mineiro,42,BRA,AM,20-085,29,0,0,0,0,2,1,0,0,9,0,0,0,0.1,0.1,0.0,0,0,3,6,"50,0",0,5,0,1,0,2024-08-17
Bernard,Atlético Mineiro,20,BRA,AM,31-344,61,0,0,0,0,0,0,0,0,35,1,0,0,0.0,0.0,0.4,4,1,24,31,"77,4",5,18,3,2,0,2024-08-17
Paulinho,Atlético Mineiro,10,BRA,AM,24-033,29,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.1,3,0,15,16,"93,8",2,9,0,1,1,2024-08-17
Fausto Vera,Atlético Mineiro,18,ARG,CM,24-144,90,0,0,0,0,3,1,0,0,65,3,0,0,0.1,0.1,0.0,1,0,55,56,"98,2",7,27,1,1,1,2024-08-17
Alan Franco,Atlético Mineiro,23,ECU,CM,25-362,90,0,0,0,0,1,0,1,0,34,1,1,1,0.1,0.1,0.0,1,0,26,28,"92,9",3,14,0,0,0,2024-08-17
Rubens,Atlético Mineiro,44,BRA,WB,23-057,90,0,0,0,0,1,0,0,0,64,5,1,3,0.1,0.1,0.3,3,0,30,46,"65,2",1,19,1,3,0,2024-08-17
Brahian Palacios,Atlético Mineiro,30,COL,WB,21-267,61,0,0,0,0,2,1,0,0,39,1,1,3,0.1,0.1,0.0,4,1,21,27,"77,8",3,24,2,3,0,2024-08-17
Alisson,Atlético Mineiro,45,BRA,WB,18-331,29,0,0,0,0,1,0,0,0,18,0,0,1,0.1,0.1,0.0,2,0,8,12,"66,7",1,15,1,5,3,2024-08-17
Lyanco,Atlético Mineiro,2,BRA,CB,27-198,90,0,0,0,0,0,0,0,0,70,2,0,1,0.0,0.0,0.0,0,0,58,65,"89,2",4,31,1,0,0,2024-08-17
Bruno Fuchs,Atlético Mineiro,3,BRA,CB,25-138,90,0,0,0,0,0,0,1,0,60,3,1,2,0.0,0.0,0.0,1,0,39,46,"84,8",3,33,2,0,0,2024-08-17
Mariano,Atlético Mineiro,25,BRA,CB,38-055,45,0,0,0,0,0,0,1,0,39,2,0,0,0.0,0.0,0.2,2,0,33,35,"94,3",5,23,1,1,0,2024-08-17
Renzo Saravia,Atlético Mineiro,26,ARG,CB,31-062,45,0,0,0,0,0,0,0,0,51,5,0,1,0.0,0.0,0.0,1,0,37,46,"80,4",5,27,1,1,0,2024-08-17
Éverson,Atlético Mineiro,22,BRA,GK,34-026,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,25,28,"89,3",0,18,0,0,0,2024-08-17
Isidro Pitta,Cuiabá,9,PAR,FW,25-003,74,1,0,1,1,2,2,0,0,20,0,0,0,0.8,0.0,0.1,2,0,9,15,"60,0",0,11,0,1,0,2024-08-17
André Luis,Cuiabá,97,BRA,"CM,FW",27-118,16,0,0,0,0,1,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,7,11,"63,6",2,8,0,2,1,2024-08-17
Lucas Fernandes,Cuiabá,18,BRA,"FW,RM",26-332,89,0,0,0,0,1,1,0,0,33,0,1,0,0.1,0.1,0.1,4,0,21,28,"75,0",1,14,1,0,0,2024-08-17
Filipe Augusto,Cuiabá,5,BRA,RM,31-005,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,"100,0",0,1,0,0,0,2024-08-17
Denilson,Cuiabá,27,BRA,DM,23-147,74,0,0,0,0,0,0,1,0,25,1,0,0,0.0,0.0,0.0,2,0,19,19,"100,0",1,19,0,4,1,2024-08-17
Derik Lacerda,Cuiabá,22,BRA,FW,24-325,16,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,1,0,7,9,"77,8",0,6,1,1,0,2024-08-17
Lucas Mineiro,Cuiabá,30,BRA,"DM,CM",28-175,90,0,0,0,0,1,0,1,0,35,3,0,2,0.0,0.0,0.0,1,0,17,22,"77,3",2,18,0,1,0,2024-08-17
Max,Cuiabá,10,BRA,DM,23-097,56,0,0,0,0,0,0,0,0,16,2,1,0,0.0,0.0,0.0,2,1,6,9,"66,7",0,10,0,2,1,2024-08-17
Fernando Sobral,Cuiabá,88,BRA,"LM,DM",29-244,34,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,2,0,15,19,"78,9",4,12,2,3,3,2024-08-17
Juan Pablo,Cuiabá,63,BRA,"WB,LB",22-114,90,0,0,0,0,2,0,1,0,34,6,1,0,0.1,0.1,0.0,0,0,16,24,"66,7",0,14,0,0,0,2024-08-17
Matheus Alexandre,Cuiabá,2,BRA,WB,25-132,74,0,0,0,0,0,0,1,0,33,2,2,1,0.0,0.0,0.0,1,0,15,24,"62,5",1,12,0,1,0,2024-08-17
Railan,Cuiabá,21,BRA,"RB,WB",24-160,16,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,6,10,"60,0",1,11,1,4,2,2024-08-17
Alan Empereur,Cuiabá,33,BRA,CB,30-160,90,0,0,0,0,1,0,1,0,55,3,0,0,0.0,0.0,0.0,0,0,40,50,"80,0",6,34,2,0,0,2024-08-17
Bruno Fabiano Alves,Cuiabá,34,BRA,CB,33-123,90,0,0,0,0,1,1,1,0,33,1,1,0,0.0,0.0,0.0,0,0,19,24,"79,2",0,17,1,1,1,2024-08-17
Marllon Borges,Cuiabá,4,BRA,CB,32-123,90,0,0,0,0,1,0,0,0,45,2,2,1,0.0,0.0,0.0,2,1,24,29,"82,8",3,21,0,0,0,2024-08-17
Walter,Cuiabá,1,BRA,GK,36-273,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,1,0,23,35,"65,7",0,18,0,0,0,2024-08-17
Diego Costa,Grêmio,19,ESP,FW,35-315,76,0,0,0,0,0,0,1,0,22,1,0,0,0.0,0.0,0.0,2,0,13,16,"81,3",1,11,1,1,0,2024-08-17
Matias Arezo,Grêmio,9,URU,FW,21-270,14,0,0,0,0,2,1,0,0,11,1,0,0,0.2,0.2,0.0,2,0,5,6,"83,3",1,5,0,1,1,2024-08-17
Alexander Aravena,Grêmio,16,CHI,LW,21-346,45,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,0,0,8,11,"72,7",0,9,1,1,0,2024-08-17
Gustavo Nunes,Grêmio,39,BRA,LW,18-271,45,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.1,2,0,8,15,"53,3",4,9,1,4,3,2024-08-17
Nathan Fernandes,Grêmio,32,BRA,RW,19-183,45,0,0,0,0,1,0,0,0,17,1,0,2,0.4,0.4,0.0,0,0,5,8,"62,5",1,14,0,3,1,2024-08-17
Nathan,Grêmio,14,BRA,"DM,RW",28-157,45,0,0,0,0,2,1,1,0,20,1,0,1,0.3,0.3,0.1,3,0,12,15,"80,0",1,9,1,0,0,2024-08-17
Miguel Monsalve,Grêmio,11,COL,AM,20-172,76,0,0,0,0,3,0,0,0,44,2,0,0,0.3,0.3,0.2,4,0,29,35,"82,9",8,33,4,5,4,2024-08-17
Franco Cristaldo,Grêmio,10,ARG,AM,28-002,14,0,0,0,0,1,1,0,0,17,0,0,2,0.0,0.0,0.0,0,0,11,13,"84,6",0,9,1,0,0,2024-08-17
João Pedro Pepê,Grêmio,23,BRA,DM,26-224,90,0,0,0,0,0,0,0,0,77,6,1,1,0.0,0.0,0.0,0,0,62,67,"92,5",13,45,1,0,0,2024-08-17
Du Queiroz,Grêmio,37,BRA,"DM,RB",24-211,90,0,0,0,0,2,0,0,0,71,4,2,0,0.1,0.1,0.4,4,0,51,57,"89,5",11,41,2,2,2,2024-08-17
Zé Guilherme,Grêmio,46,BRA,LB,19-154,90,0,0,0,0,1,1,0,0,52,4,0,0,0.0,0.0,0.0,2,0,32,46,"69,6",3,22,5,5,3,2024-08-17
Nata,Grêmio,36,BRA,CB,23-073,90,0,0,0,0,0,0,0,0,49,1,2,2,0.0,0.0,0.0,0,0,43,44,"97,7",3,30,0,0,0,2024-08-17
Rodrigo Ely,Grêmio,5,BRA,CB,30-288,90,0,0,0,0,1,1,0,0,56,1,2,1,0.0,0.0,0.0,1,0,42,48,"87,5",3,24,0,0,0,2024-08-17
Fábio,Grêmio,2,BRA,RB,34-039,66,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.1,1,0,20,28,"71,4",0,17,3,2,0,2024-08-17
Yeferson Soteldo,Grêmio,7,VEN,RW,27-048,24,0,0,0,0,0,0,1,0,13,0,0,0,0.0,0.0,0.2,2,0,9,12,"75,0",1,11,2,3,3,2024-08-17
Caíque,Grêmio,97,BRA,GK,27-017,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,15,19,"78,9",0,12,0,0,0,2024-08-17
Everaldo Stum,Bahia,9,BRA,"FW,RM",33-043,62,0,1,0,0,2,0,0,0,32,2,0,0,0.3,0.3,0.3,2,1,12,20,"60,0",2,25,3,3,1,2024-08-17
Rafael Ratão,Bahia,21,BRA,RM,28-261,28,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.0,0,0,10,13,"76,9",2,11,1,0,0,2024-08-17
Thaciano,Bahia,16,BRA,LM,29-097,79,2,0,0,0,2,2,0,0,31,3,0,0,0.4,0.4,0.2,1,0,25,25,"100,0",2,22,1,0,0,2024-08-17
Iago,Bahia,25,BRA,LM,27-147,11,0,0,0,0,1,1,0,0,4,0,0,0,0.6,0.6,0.0,0,0,2,2,"100,0",0,4,0,0,0,2024-08-17
Jean Lucas,Bahia,6,BRA,CM,26-056,90,0,0,0,0,1,1,0,0,63,3,1,4,0.0,0.0,0.0,4,1,47,48,"97,9",6,41,3,1,0,2024-08-17
Cauly Oliveira Souza,Bahia,8,BRA,"CM,FW",28-337,85,0,0,0,0,4,0,0,0,50,0,0,1,0.3,0.3,0.0,3,0,32,40,"80,0",2,39,1,4,2,2024-08-17
Luciano Rodríguez,Bahia,17,URU,FW,21-032,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,2,3,"66,7",1,2,0,0,0,2024-08-17
Everton Ribeiro,Bahia,10,BRA,"RM,CM",35-129,62,0,0,0,0,0,0,0,0,72,0,1,1,0.0,0.0,0.0,3,0,61,67,"91,0",13,60,3,0,0,2024-08-17
Carlos de Pena,Bahia,14,URU,CM,32-159,28,0,1,0,0,0,0,0,0,27,1,0,1,0.0,0.0,0.1,2,2,18,24,"75,0",1,11,1,0,0,2024-08-17
Caio Alexandre,Bahia,19,BRA,DM,25-175,86,0,0,0,0,2,1,0,0,87,2,0,0,0.1,0.1,0.0,3,0,82,83,"98,8",6,65,3,1,1,2024-08-17
Yago,Bahia,20,BRA,DM,29-196,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,"50,0",0,3,0,0,0,2024-08-17
Luciano Juba,Bahia,46,BRA,LB,24-354,90,0,0,0,0,0,0,0,0,62,4,1,0,0.0,0.0,0.0,0,0,49,56,"87,5",1,39,0,0,0,2024-08-17
Kanu,Bahia,4,BRA,CB,27-163,90,0,0,0,0,0,0,0,0,88,0,4,1,0.0,0.0,0.0,0,0,74,78,"94,9",4,67,1,0,0,2024-08-17
Gabriel,Bahia,3,BRA,CB,23-103,90,0,0,0,0,0,0,1,0,90,1,2,1,0.0,0.0,0.0,0,0,73,79,"92,4",5,62,0,1,0,2024-08-17
